subject_name,course_name,course_institution,course_provider,course_duration_raw,course_start,certificate,flexible deadline,language,rank,absolute_course_url
Social Sciences Courses,China's Economic Transformation Part 1: Economic Reform and Growth in China,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""The Hong Kong University of Science and Technology"",
                                      ""institutionId"": ""31"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""China’s Economic Transformation Part 1: Economic Reform and Growth in China"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8348""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""The Hong Kong University of Science and Technology"",
                                      ""institutionId"": ""31"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""China’s Economic Transformation Part 1: Economic Reform and Growth in China"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8348""
                                    }}",Quick View,1/20/2020,1,0,English,14,https://www.classcentral.com/course/econtransform1-8348
Social Sciences Courses,Introduction to Human Behavioral Genetics,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Minnesota"",
                                      ""institutionId"": ""50"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Human Behavioral Genetics"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1765""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Minnesota"",
                                      ""institutionId"": ""50"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Human Behavioral Genetics"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1765""
                                    }}","3-5 hours a week
                              ,                              8 weeks long
                            ",2/3/2020,1,,English,15,https://www.classcentral.com/course/behavioralgenetics-1765
Social Sciences Courses,Introduction to Key Constitutional Concepts and Supreme Court Cases,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Pennsylvania"",
                                      ""institutionId"": ""5"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Key Constitutional Concepts and Supreme Court Cases"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2082""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Pennsylvania"",
                                      ""institutionId"": ""5"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Key Constitutional Concepts and Supreme Court Cases"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2082""
                                    }}","4-6 hours a week
                              ,                              4 weeks long
                            ",2/3/2020,1,,English,16,https://www.classcentral.com/course/constitution-2082
Social Sciences Courses,Securing Digital Democracy,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Michigan"",
                                      ""institutionId"": ""2"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Securing Digital Democracy"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""337""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Michigan"",
                                      ""institutionId"": ""2"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Securing Digital Democracy"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""337""
                                    }}","2-3 hours a week
                              ,                              5 weeks long
                            ",1/20/2020,1,,English,17,https://www.classcentral.com/course/digitaldemocracy-337
Social Sciences Courses,"Exploring Copyright: History, Culture, Industry","{ ""type"": ""Course"", ""clickMetadata"": {
                     ""institution"": """",
                     ""institutionId"": """",
                     ""tableId"": ""subjectstable"",
                     ""course"": ""Exploring Copyright: History, Culture, Industry"",
                     ""provider"": ""FutureLearn"",
                     ""providerId"": ""113"",
                     ""courseId"": ""8012""
                   }}","{ ""type"": ""Course"", ""clickMetadata"": {
                     ""institution"": """",
                     ""institutionId"": """",
                     ""tableId"": ""subjectstable"",
                     ""course"": ""Exploring Copyright: History, Culture, Industry"",
                     ""provider"": ""FutureLearn"",
                     ""providerId"": ""113"",
                     ""courseId"": ""8012""
                   }}","3-3 hours a week
                              ,                              4 weeks long
                            ",2/3/2020,1,,English,18,https://www.classcentral.com/course/exploring-copyright-8012
Social Sciences Courses,Introduction to Sustainability,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Illinois at Urbana-Champaign"",
                                      ""institutionId"": ""17"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Sustainability"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""434""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Illinois at Urbana-Champaign"",
                                      ""institutionId"": ""17"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Sustainability"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""434""
                                    }}","8-10 hours a week
                              ,                              8 weeks long
                            ",1/27/2020,1,,English,19,https://www.classcentral.com/course/sustain-434
Social Sciences Courses,Social and Economic Networks:  Models and Analysis,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Stanford University"",
                                      ""institutionId"": ""1"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Social and Economic Networks:  Models and Analysis"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""744""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Stanford University"",
                                      ""institutionId"": ""1"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Social and Economic Networks:  Models and Analysis"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""744""
                                    }}","3-6 hours a week
                              ,                              8 weeks long
                            ",1/27/2020,1,,English,20,https://www.classcentral.com/course/networksonline-744
Social Sciences Courses,Understanding economic policymaking,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""IE Business School"",
                                      ""institutionId"": ""66"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Understanding economic policymaking"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""707""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""IE Business School"",
                                      ""institutionId"": ""66"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Understanding economic policymaking"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""707""
                                    }}","3-5 hours a week
                              ,                              7 weeks long
                            ",1/27/2020,1,,English,21,https://www.classcentral.com/course/econpolicy-707
Social Sciences Courses,Make Change Happen,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""The Open University"",
                                      ""institutionId"": ""183"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Make Change Happen"",
                                      ""provider"": ""FutureLearn"",
                                      ""providerId"": ""113"",
                                      ""courseId"": ""11886""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""The Open University"",
                                      ""institutionId"": ""183"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Make Change Happen"",
                                      ""provider"": ""FutureLearn"",
                                      ""providerId"": ""113"",
                                      ""courseId"": ""11886""
                                    }}","3-3 hours a week
                              ,                              8 weeks long
                            ",1/27/2020,1,,English,22,https://www.classcentral.com/course/make-change-happen-11886
Social Sciences Courses,America's Unwritten Constitution,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Yale University"",
                                      ""institutionId"": ""99"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""America's Unwritten Constitution"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""3008""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Yale University"",
                                      ""institutionId"": ""99"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""America's Unwritten Constitution"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""3008""
                                    }}","12-15 hours a week
                              ,                              6 weeks long
                            ",1/27/2020,1,,English,23,https://www.classcentral.com/course/auc-3008
Social Sciences Courses,Monetary Policy in the Asia Pacific,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""The Hong Kong University of Science and Technology"",
                                      ""institutionId"": ""31"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Monetary Policy in the Asia Pacific"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""11646""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""The Hong Kong University of Science and Technology"",
                                      ""institutionId"": ""31"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Monetary Policy in the Asia Pacific"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""11646""
                                    }}",Quick View,1/27/2020,1,0,English,24,https://www.classcentral.com/course/monetary-policy-asia-pacific-11646
Social Sciences Courses,Security & Safety Challenges in a Globalized World,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Leiden University"",
                                      ""institutionId"": ""37"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Security & Safety Challenges in a Globalized World"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""7770""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Leiden University"",
                                      ""institutionId"": ""37"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Security & Safety Challenges in a Globalized World"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""7770""
                                    }}",Quick View,1/20/2020,1,0,English,25,https://www.classcentral.com/course/security-safety-globalized-world-7770
Social Sciences Courses,Indigenous Canada,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Alberta"",
                                      ""institutionId"": ""128"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Indigenous Canada"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8102""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Alberta"",
                                      ""institutionId"": ""128"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Indigenous Canada"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8102""
                                    }}",Quick View,1/20/2020,1,0,English,26,https://www.classcentral.com/course/indigenous-canada-8102
Social Sciences Courses,Introduction to International Criminal Law,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Case Western Reserve University"",
                                      ""institutionId"": ""67"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to International Criminal Law"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""712""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Case Western Reserve University"",
                                      ""institutionId"": ""67"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to International Criminal Law"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""712""
                                    }}","3-4 hours a week
                              ,                              8 weeks long
                            ",1/20/2020,1,,English,27,https://www.classcentral.com/course/intlcriminallaw-712
Social Sciences Courses,Moral Foundations of Politics ,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Yale University"",
                                      ""institutionId"": ""99"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Moral Foundations of Politics "",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2986""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Yale University"",
                                      ""institutionId"": ""99"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Moral Foundations of Politics "",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2986""
                                    }}","12-15 hours a week
                              ,                              8 weeks long
                            ",2/3/2020,1,,English,28,https://www.classcentral.com/course/moral-politics-2986
Social Sciences Courses,Welcome to Game Theory,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""The University of Tokyo"",
                                      ""institutionId"": ""342"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Welcome to Game Theory"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2883""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""The University of Tokyo"",
                                      ""institutionId"": ""342"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Welcome to Game Theory"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2883""
                                    }}","4-5 hours a week
                              ,                              4 weeks long
                            ",2/3/2020,1,,English,29,https://www.classcentral.com/course/welcomegametheory-2883
Social Sciences Courses,International Law in Action: the Arbitration of International Disputes,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Leiden University"",
                                      ""institutionId"": ""37"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""International Law in Action: the Arbitration of International Disputes"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""10152""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Leiden University"",
                                      ""institutionId"": ""37"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""International Law in Action: the Arbitration of International Disputes"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""10152""
                                    }}",Quick View,1/13/2020,1,,English,30,https://www.classcentral.com/course/arbitration-10152
Social Sciences Courses,Understanding Research Methods,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of London International Programmes"",
                                      ""institutionId"": ""34"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Understanding Research Methods"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1767""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of London International Programmes"",
                                      ""institutionId"": ""34"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Understanding Research Methods"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1767""
                                    }}","4-6 hours a week
                              ,                              4 weeks long
                            ",1/20/2020,1,,English,31,https://www.classcentral.com/course/researchmethods-1767
Social Sciences Courses,Game Theory II: Advanced Applications,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Stanford University"",
                                      ""institutionId"": ""1"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Game Theory II: Advanced Applications"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1469""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Stanford University"",
                                      ""institutionId"": ""1"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Game Theory II: Advanced Applications"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1469""
                                    }}","5-7 hours a week
                              ,                              5 weeks long
                            ",1/20/2020,1,,English,32,https://www.classcentral.com/course/gametheory2-1469
Social Sciences Courses,Firm Level Economics: Markets and Allocations,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Illinois at Urbana-Champaign"",
                                      ""institutionId"": ""17"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Firm Level Economics: Markets and Allocations"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""5247""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Illinois at Urbana-Champaign"",
                                      ""institutionId"": ""17"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Firm Level Economics: Markets and Allocations"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""5247""
                                    }}",Quick View,1/27/2020,1,,English,33,https://www.classcentral.com/course/firm-level-economics-markets-5247
Social Sciences Courses,Positive Psychology: Resilience Skills,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Pennsylvania"",
                                      ""institutionId"": ""5"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Positive Psychology: Resilience Skills"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8331""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Pennsylvania"",
                                      ""institutionId"": ""5"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Positive Psychology: Resilience Skills"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8331""
                                    }}",Quick View,1/27/2020,1,,English,34,https://www.classcentral.com/course/positive-psychology-resilience-8331
Social Sciences Courses,Economics of Money and Banking,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Columbia University"",
                                      ""institutionId"": ""33"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Economics of Money and Banking"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""6632""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Columbia University"",
                                      ""institutionId"": ""33"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Economics of Money and Banking"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""6632""
                                    }}","5-5 hours a week
                              ,                              13 weeks long
                            ",1/27/2020,1,,English,35,https://www.classcentral.com/course/money-banking-6632
Social Sciences Courses,Introduction to Psychology ,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Yale University"",
                                      ""institutionId"": ""99"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Psychology "",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""12509""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Yale University"",
                                      ""institutionId"": ""99"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Introduction to Psychology "",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""12509""
                                    }}",Quick View,1/27/2020,1,,English,36,https://www.classcentral.com/course/introduction-psychology-12509
Social Sciences Courses,Management of Urban Infrastructures – part 1,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""École Polytechnique Fédérale de Lausanne"",
                                      ""institutionId"": ""16"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Management of Urban Infrastructures – part 1"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""4576""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""École Polytechnique Fédérale de Lausanne"",
                                      ""institutionId"": ""16"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Management of Urban Infrastructures – part 1"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""4576""
                                    }}",Quick View,1/13/2020,1,,English,37,https://www.classcentral.com/course/m-infra-1-4576
Social Sciences Courses,International Women's Health and Human Rights,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Stanford University"",
                                      ""institutionId"": ""1"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""International Women's Health and Human Rights"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8615""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Stanford University"",
                                      ""institutionId"": ""1"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""International Women's Health and Human Rights"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""8615""
                                    }}",Quick View,1/20/2020,1,,English,38,https://www.classcentral.com/course/womens-health-human-rights-8615
Social Sciences Courses,Internet Giants: The Law and Economics of Media Platforms,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""The University of Chicago "",
                                      ""institutionId"": ""119"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Internet Giants: The Law and Economics of Media Platforms"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""3586""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""The University of Chicago "",
                                      ""institutionId"": ""119"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Internet Giants: The Law and Economics of Media Platforms"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""3586""
                                    }}","3-6 hours a week
                              ,                              9 weeks long
                            ",1/27/2020,1,,English,39,https://www.classcentral.com/course/internetgiants-3586
Social Sciences Courses,Understanding Violence,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Emory University"",
                                      ""institutionId"": ""30"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Understanding Violence"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1391""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Emory University"",
                                      ""institutionId"": ""30"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Understanding Violence"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1391""
                                    }}","3-4 hours a week
                              ,                              6 weeks long
                            ",1/20/2020,1,,English,40,https://www.classcentral.com/course/violence-1391
Social Sciences Courses,The Power of Microeconomics: Economic Principles in the Real World,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of California, Irvine"",
                                      ""institutionId"": ""23"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""The Power of Microeconomics: Economic Principles in the Real World"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1054""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of California, Irvine"",
                                      ""institutionId"": ""23"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""The Power of Microeconomics: Economic Principles in the Real World"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1054""
                                    }}","2-4 hours a week
                              ,                              13 weeks long
                            ",1/27/2020,1,,English,41,https://www.classcentral.com/course/ucimicroeconomics-1054
Social Sciences Courses,Designing Cities,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Pennsylvania"",
                                      ""institutionId"": ""5"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Designing Cities"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1047""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Pennsylvania"",
                                      ""institutionId"": ""5"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Designing Cities"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""1047""
                                    }}","4-6 hours a week
                              ,                              10 weeks long
                            ",1/20/2020,1,,English,42,https://www.classcentral.com/course/designingcities-1047
Social Sciences Courses,America's Written Constitution,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Yale University"",
                                      ""institutionId"": ""99"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""America's Written Constitution"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2677""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""Yale University"",
                                      ""institutionId"": ""99"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""America's Written Constitution"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""2677""
                                    }}","12-15 hours a week
                              ,                              6 weeks long
                            ",1/27/2020,1,,English,43,https://www.classcentral.com/course/awc-2677
Social Sciences Courses,Corruption,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Pennsylvania"",
                                      ""institutionId"": ""5"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Corruption"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""6888""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Pennsylvania"",
                                      ""institutionId"": ""5"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Corruption"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""6888""
                                    }}",Quick View,1/27/2020,1,,English,44,https://www.classcentral.com/course/wharton-corruption-6888
Social Sciences Courses,Deciphering Secrets: The Illuminated Manuscripts of Medieval Europe,"{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Colorado System"",
                                      ""institutionId"": ""113"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Deciphering Secrets: The Illuminated Manuscripts of Medieval Europe"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""7661""
                                    }}","{ ""type"": ""Institution"", ""clickMetadata"": {
                                      ""institution"": ""University of Colorado System"",
                                      ""institutionId"": ""113"",
                                      ""tableId"": ""subjectstable"",
                                      ""course"": ""Deciphering Secrets: The Illuminated Manuscripts of Medieval Europe"",
                                      ""provider"": ""Coursera"",
                                      ""providerId"": ""1"",
                                      ""courseId"": ""7661""
                                    }}",Quick View,1/27/2020,1,,English,45,https://www.classcentral.com/course/medieval-europe-7661
