subject_name,course_name,certificate,absolute_course_url
Engineering Courses,Linear Circuits,1,https://www.classcentral.com/course/circuits-1041
Engineering Courses,Nanotechnology and Nanosensors,1,https://www.classcentral.com/course/nanosensors-977
Engineering Courses,"Sense101x: Sense, Control, Act: Measure the Universe, Transform the World",1,https://www.classcentral.com/course/edx-sense101x-sense-control-act-measure-the-universe-transform-the-world-2069
Humanities Courses,Como cobrir Inteligência Artificial e entender seu impacto no jornalismo,1,https://www.classcentral.com/course/independent-como-cobrir-inteligencia-artificial-e-entender-seu-impacto-no-jornalismo-12483
Humanities Courses,กล้วยไม้วิทยา (Orchidology),1,https://www.classcentral.com/course/thaimooc-----orchidology-15031
Humanities Courses,เทคโนโลยีขับเคลื่อนครัวโลก | FoodTech for Kitchen World,1,https://www.classcentral.com/course/thaimooc------foodtech-for-kitchen-world-14959
Science Courses,"Evolutionary Medicine: Microbes, Medicine, and Humanity's Quest for Survival",1,https://www.classcentral.com/course/edx-evolutionary-medicine-microbes-medicine-and-humanity-s-quest-for-survival-17927
Science Courses,Capstone Chemistry and Technology for Sustainability,1,https://www.classcentral.com/course/edx-capstone-chemistry-and-technology-for-sustainability-11857
Science Courses,Transforming Development: The Science and Practice of Resilience Thinking,1,https://www.classcentral.com/course/edx-transforming-development-the-science-and-practice-of-resilience-thinking-13579
Science Courses,Global Warming I: The Science and Modeling of Climate Change,1,https://www.classcentral.com/course/global-warming-1151
Health & Medicine Courses,"Alcohol, Drugs, and Baby Boomers: Are you ready?",1,https://www.classcentral.com/course/babyboomersanddrugs-2194
Health & Medicine Courses,"Nutrition, Health, and Lifestyle: Issues and Insights",1,https://www.classcentral.com/course/lifenutr-534
Health & Medicine Courses,"OHOM1: One Health, One Medicine: A Global Health Approach",1,https://www.classcentral.com/course/independent-ohom1-one-health-one-medicine-a-global-health-approach-2480
Health & Medicine Courses,Medical Education in the New Millennium,1,https://www.classcentral.com/course/stanford-openedx-medical-education-in-the-new-millennium-2560
Social Sciences Courses,การวิเคราะห์และตรวจสอบโครงสร้างคอนกรีตเสริมเหล็กในกรณีภัยพิบัติ|REINFORCED CONCRETE FOR EARTHQUAKE DISASTER EVALUATION,1,https://www.classcentral.com/course/thaimooc------------reinforced-concrete-for-earthquake-disaster-evaluation-14940
Business Courses,Managing Employee Performance,1,https://www.classcentral.com/course/managing-employee-performance-5528
Business Courses,Content Strategy for Professionals: Ensuring Your Content's Impact,1,https://www.classcentral.com/course/effective-content-strategy-5761
Business Courses,Content Strategy for Professionals: Managing Content,1,https://www.classcentral.com/course/content-management-strategy-5762
Business Courses,Introduction to Financial Markets,1,https://www.classcentral.com/course/financial-markets-intro-6178
Engineering Courses,Biodiversité,1,https://www.classcentral.com/course/france-universite-numerique-biodiversite-4699
Engineering Courses,المدينة العربية المعاصرة,1,https://www.classcentral.com/course/edraak----2594
Engineering Courses,ENGR1.0x: Introduction to Engineering and Engineering Mathematics,1,https://www.classcentral.com/course/edx-engr1-0x-introduction-to-engineering-and-engineering-mathematics-2529
Engineering Courses,工程資訊管理 BIM 基礎,1,https://www.classcentral.com/course/bimfundamentals-2746
Engineering Courses,工程資訊管理 BIM 應用,1,https://www.classcentral.com/course/bimapplications-2747
Humanities Courses,The Science of Religion,1,https://www.classcentral.com/course/edx-the-science-of-religion-6526
Humanities Courses,Career Transition: Life after Sport,1,https://www.classcentral.com/course/independent-career-transition-life-after-sport-11738
Humanities Courses,Seeking Women’s Rights: Colonial Period to the Civil War,1,https://www.classcentral.com/course/edx-seeking-women-s-rights-colonial-period-to-the-civil-war-13127
Humanities Courses,Negotiating a Changing World: 1920-1950,1,https://www.classcentral.com/course/edx-negotiating-a-changing-world-1920-1950-13129
Humanities Courses,Fighting for Equality: 1950–2018,1,https://www.classcentral.com/course/edx-fighting-for-equality-1950-2018-13130
Humanities Courses,Cosmopolitan Tang: Aristocratic Culture in China,1,https://www.classcentral.com/course/edx-cosmopolitan-tang-aristocratic-culture-in-china-1773
Science Courses,Genomic Technologies in Clinical Diagnostics: Next Generation Sequencing,1,https://www.classcentral.com/course/next-generation-sequencing-6339
Science Courses,Biochemistry: the Molecules of Life,1,https://www.classcentral.com/course/biochemistry-6074
Science Courses,Valuing Nature: Should We Put a Price on Ecosystems? ,1,https://www.classcentral.com/course/valuing-nature-should-we-put-a-price-on-ecosystem-10579
Science Courses,Anatomie du Bois,1,https://www.classcentral.com/course/france-universite-numerique-anatomie-du-bois-10126
Science Courses,Transforming Energy Systems: Why Governance Matters,1,https://www.classcentral.com/course/transforming-energy-systems-13577
Science Courses,Collection Physique : 5- Physique moderne,1,https://www.classcentral.com/course/france-universite-numerique-collection-physique-5-physique-moderne-12610
Health & Medicine Courses,关爱生命--实用急救与自救技能,1,https://www.classcentral.com/course/sjtufirstaid-2213
Health & Medicine Courses,医学图像处理技术 Medical Image Analysis,1,https://www.classcentral.com/course/sjtumia-2214
Health & Medicine Courses,Abortion: Quality Care and Public Health Implications,1,https://www.classcentral.com/course/abortion-2192
Health & Medicine Courses,"Injuries, illness and telemedicine in extreme sailing",1,https://www.classcentral.com/course/canvas-network-injuries-illness-and-telemedicine-in-extreme-sailing-2896
Health & Medicine Courses,"Ebola, vaincre ensemble !",1,https://www.classcentral.com/course/france-universite-numerique-ebola-vaincre-ensemble-4748
Social Sciences Courses,Sustainability Science – A Key Concept for Future Design,1,https://www.classcentral.com/course/edx-sustainability-science-a-key-concept-for-future-design-8230
Social Sciences Courses,Политические процессы в современной России,1,https://www.classcentral.com/course/stepik------10512
Social Sciences Courses,Историческая антропология,1,https://www.classcentral.com/course/stepik---10513
Social Sciences Courses,Russia's Gas Strategy,1,https://www.classcentral.com/course/stepik-russia-s-gas-strategy-10514
Social Sciences Courses,Мужчина и женщина в современном мире,1,https://www.classcentral.com/course/stepik-------10526
Social Sciences Courses,The Science and Practice of Sustainable Development,1,https://www.classcentral.com/course/edx-the-science-and-practice-of-sustainable-development-7269
Business Courses,Finance for Everyone: Decisions,1,https://www.classcentral.com/course/finance-decisions-6183
Business Courses,Fundamentos del marketing mix,1,https://www.classcentral.com/course/fundamentos-marketing-mix-6819
Business Courses,Investigación de mercados y comportamiento del consumidor,1,https://www.classcentral.com/course/investigacion-de-mercados-6823
Business Courses,Data-driven Decision Making,1,https://www.classcentral.com/course/decision-making-6852
Business Courses,Managing Uncertainty in Marketing Analytics,1,https://www.classcentral.com/course/uncertainty-marketing-decisions-6914
Engineering Courses,Foundation of Computational Fluid Dynamics,1,https://www.classcentral.com/course/swayam-foundation-of-computational-fluid-dynamics-3975
Engineering Courses,Principles of Modern CDMA/ MIMO/ OFDM Wireless Communications,1,https://www.classcentral.com/course/swayam-principles-of-modern-cdma-mimo-ofdm-wireless-communications-3980
Engineering Courses,Networks and Systems,1,https://www.classcentral.com/course/swayam-networks-and-systems-3989
Engineering Courses,Introduction to Nonlinear Dynamics,1,https://www.classcentral.com/course/swayam-introduction-to-nonlinear-dynamics-4441
Engineering Courses,Introduction to OptoBotics℠,1,https://www.classcentral.com/course/optobotics-4320
Engineering Courses,Eficiencia energética en instalaciones de iluminación,1,https://www.classcentral.com/course/independent-eficiencia-energetica-en-instalaciones-de-iluminacion-5324
Humanities Courses,China’s First Empires and the Rise of Buddhism,1,https://www.classcentral.com/course/edx-china-s-first-empires-and-the-rise-of-buddhism-1617
Humanities Courses,China’s Political and Intellectual Foundations: From Sage Kings to Confucius,1,https://www.classcentral.com/course/edx-china-s-political-and-intellectual-foundations-from-sage-kings-to-confucius-13152
Humanities Courses,Italian Language and Culture: Intermediate (2019-2020),1,https://www.classcentral.com/course/edx-italian-language-and-culture-intermediate-2019-2020-5314
Humanities Courses,Italian Language and Culture: Advanced (2019-2020),1,https://www.classcentral.com/course/edx-italian-language-and-culture-advanced-2019-2020-5315
Humanities Courses,Italian Language and Culture: Beginner (2019-2020),1,https://www.classcentral.com/course/edx-italian-language-and-culture-beginner-2019-2020-5642
Humanities Courses,Contemporary Japanese Society: What Has Been Happening Behind Demographic Change?,1,https://www.classcentral.com/course/edx-contemporary-japanese-society-what-has-been-happening-behind-demographic-change-13074
Science Courses,Collection Physique : 1- Électricité,1,https://www.classcentral.com/course/france-universite-numerique-collection-physique-1-electricite-12611
Science Courses,Collection Physique : 3- Ondes mécaniques,1,https://www.classcentral.com/course/france-universite-numerique-collection-physique-3-ondes-mecaniques-12612
Science Courses,Plant Physiology and Metabolism,1,https://www.classcentral.com/course/swayam-plant-physiology-and-metabolism-17732
Science Courses,"Chemical Energetics, Equilibria and Functional Group Organic Chemistry-I",1,https://www.classcentral.com/course/swayam-chemical-energetics-equilibria-and-functional-group-organic-chemistry-i-17539
Science Courses,"Coordination Chemistry, States of Matter and Chemical Kinetics",1,https://www.classcentral.com/course/swayam-coordination-chemistry-states-of-matter-and-chemical-kinetics-17553
Science Courses,Physique des objets du quotidien,1,https://www.classcentral.com/course/france-universite-numerique-physique-des-objets-du-quotidien-5362
Health & Medicine Courses,Equine Nutrition,1,https://www.classcentral.com/course/equinenutrition-419
Health & Medicine Courses,Clinical Problem Solving,1,https://www.classcentral.com/course/clinprobsolv-389
Health & Medicine Courses,The brain in a non-stop round the world regatta. Chronobiology and sleep management,1,https://www.classcentral.com/course/canvas-network-the-brain-in-a-non-stop-round-the-world-regatta-chronobiology-and-sleep-management-2926
Health & Medicine Courses,Rural Health Nursing,1,https://www.classcentral.com/course/ruralnursing-2984
Health & Medicine Courses,SRAS : une « révolution » de la gouvernance mondiale des épidémies ?,1,https://www.classcentral.com/course/france-universite-numerique-sras-une-revolution-de-la-gouvernance-mondiale-des-epidemies-1519
Health & Medicine Courses,American Health Policy: The Structure of the American Health Care System (Part I of II),1,https://www.classcentral.com/course/americanhealthsystem-3315
Social Sciences Courses,International Women's Health & Human Rights,1,https://www.classcentral.com/course/stanford-openedx-international-women-s-health-human-rights-1745
Social Sciences Courses,"Gender, Race and Technology",1,https://www.classcentral.com/course/kadenze-gender-race-and-technology-5893
Social Sciences Courses,Responsive Cities,1,https://www.classcentral.com/course/edx-responsive-cities-8938
Social Sciences Courses,Cross-Cultural Competency,1,https://www.classcentral.com/course/canvas-network-cross-cultural-competency-11174
Social Sciences Courses,Psychology of Art and Creativity,1,https://www.classcentral.com/course/canvas-network-psychology-of-art-and-creativity-11225
Social Sciences Courses,Economics: Consumer Demand,1,https://www.classcentral.com/course/edx-economics-consumer-demand-9193
Business Courses,Liderazgo para el Siglo XXI: proyecto final,1,https://www.classcentral.com/course/liderazgo-6921
Business Courses,Supply Chain Planning,1,https://www.classcentral.com/course/planning-6922
Business Courses,Supply Chain Operations,1,https://www.classcentral.com/course/operations-6925
Business Courses,Supply Chain Logistics,1,https://www.classcentral.com/course/supply-chain-logistics-6929
Business Courses,Value Chain Management Capstone,1,https://www.classcentral.com/course/value-chain-capstone-6763
Business Courses,Finance for Non-Financial Managers,1,https://www.classcentral.com/course/finance-for-non-financial-managers-6948
Business Courses,Strategic Innovation: Building and Sustaining Innovative Organizations,1,https://www.classcentral.com/course/strategic-innovation-building-and-sustai-8321
Engineering Courses,Robotic Motion Systems,1,https://www.classcentral.com/course/motionsystems-4278
Engineering Courses,Electrify: An Introduction to Electrical and Electronic Engineering,1,https://www.classcentral.com/course/futurelearn-electrify-an-introduction-to-electrical-and-electronic-engineering-2128
Engineering Courses,Histories & Futures of Light,1,https://www.classcentral.com/course/futureoflight-4255
Engineering Courses,Optics for Robots and Drones,1,https://www.classcentral.com/course/optics-robots-drones-4195
Engineering Courses,Real World OptoBotics℠ Applications,1,https://www.classcentral.com/course/roboticsapp-4291
Engineering Courses,Estimation for Wireless Communications –MIMO/ OFDM Cellular and Sensor Networks,1,https://www.classcentral.com/course/swayam-estimation-for-wireless-communications-mimo-ofdm-cellular-and-sensor-networks-5225
Humanities Courses,Religious Literacy: Traditions and Scriptures,1,https://www.classcentral.com/course/edx-religious-literacy-traditions-and-scriptures-5844
Humanities Courses,"Religion, Conflict and Peace",1,https://www.classcentral.com/course/edx-religion-conflict-and-peace-9452
Humanities Courses,Особенности написания научно-технических текстов,1,https://www.classcentral.com/course/edx------10240
Humanities Courses,Учимся писать научные статьи на русском и английском языках,1,https://www.classcentral.com/course/edx----------10244
Humanities Courses,Buddhism Through Its Scriptures,1,https://www.classcentral.com/course/edx-buddhism-through-its-scriptures-5857
Humanities Courses,เทคนิคการเล่นเทนนิสเบื้องต้น (Introduction to Tennis ),1,https://www.classcentral.com/course/thaimooc-------introduction-to-tennis-15051
Science Courses,Physical Geography-II (Climatology & Oceanography),1,https://www.classcentral.com/course/swayam-physical-geography-ii-climatology-oceanography-17725
Science Courses,Post Harvest Management of Fruits and Vegetables,1,https://www.classcentral.com/course/swayam-post-harvest-management-of-fruits-and-vegetables-17733
Science Courses,Resources and Environment,1,https://www.classcentral.com/course/swayam-resources-and-environment-17762
Science Courses,Introduction of Forensic Science Services & Police Organization,1,https://www.classcentral.com/course/swayam-introduction-of-forensic-science-services-police-organization-17648
Science Courses,Nutritional and Clinical Biochemistry,1,https://www.classcentral.com/course/swayam-nutritional-and-clinical-biochemistry-17710
Health & Medicine Courses,Défi santé : vos aliments,1,https://www.classcentral.com/course/france-universite-numerique-defi-sante-vos-aliments-4705
Health & Medicine Courses,Caries Management by Risk Assessment (CAMBRA),1,https://www.classcentral.com/course/cariesmanagement-832
Health & Medicine Courses,Vaccines,1,https://www.classcentral.com/course/vaccines-350
Health & Medicine Courses,Comprendre la santé publique et le système de santé,1,https://www.classcentral.com/course/france-universite-numerique-comprendre-la-sante-publique-et-le-systeme-de-sante-4701
Health & Medicine Courses,American Health Policy: The Affordable Care Act and the Future of Health Care Reform (Part II of II),1,https://www.classcentral.com/course/ushealthcarereform-3316
Social Sciences Courses,Solar Energy,1,https://www.classcentral.com/course/edx-solar-energy-907
Social Sciences Courses,Gender and Environment,1,https://www.classcentral.com/course/independent-gender-and-environment-12072
Social Sciences Courses,Improving Confidence in Sustainability Performance Data,1,https://www.classcentral.com/course/opensap-improving-confidence-in-sustainability-performance-data-11862
Social Sciences Courses,Digital Culture/clutter: Life and Death on the Net,1,https://www.classcentral.com/course/edx-digital-culture-clutter-life-and-death-on-the-net-9437
Business Courses,Sustainable Innovation for Subsistence Marketplaces,1,https://www.classcentral.com/course/subsistence-marketplaces-1-8323
Business Courses,Kit básico (para evitar los errores más frecuentes) de finanzas,1,https://www.classcentral.com/course/finanzas-basicas-8347
Business Courses,Customer Value in Pricing Strategy,1,https://www.classcentral.com/course/uva-darden-bcg-pricing-strategy-customer-8351
Business Courses,Market and Competition in Pricing Strategy,1,https://www.classcentral.com/course/uva-darden-bcg-pricing-strategy-market-c-8352
Business Courses,Digital Product Management: Modern Fundamentals,1,https://www.classcentral.com/course/uva-darden-digital-product-management-8548
Humanities Courses,อาหารล้านนา Northern Thai Food,1,https://www.classcentral.com/course/thaimooc---northern-thai-food-15064
Humanities Courses,การรู้สารสนเทศ (Information Literacy),1,https://www.classcentral.com/course/thaimooc---information-literacy-15033
Humanities Courses,การรู้เท่าทันสื่อ (Media Literacy),1,https://www.classcentral.com/course/thaimooc------media-literacy-15035
Humanities Courses,อาหารนานาชาติ (International Cuisine),1,https://www.classcentral.com/course/thaimooc--international-cuisine-15038
Humanities Courses,ภาษาอังกฤษเพื่อการสื่อสาร (English for Communication),1,https://www.classcentral.com/course/thaimooc-----english-for-communication-15044
Science Courses,Agricultural Geography,1,https://www.classcentral.com/course/swayam-agricultural-geography-17509
Science Courses,Applied Entomology,1,https://www.classcentral.com/course/swayam-applied-entomology-17515
Science Courses,Subject - Geology - Paper - Crystallography & Mineralogy,1,https://www.classcentral.com/course/swayam-subject-geology-paper-crystallography-mineralogy-17820
Science Courses,"Good Brain, Bad Brain: Drug Origins",1,https://www.classcentral.com/course/good-brain-bad-brain-drugs-1760
Computer Science Courses,离散优化建模基础篇 Basic Modeling for Discrete Optimization,1,https://www.classcentral.com/course/lisan-youhua-jianmo-jichupian-7772
Health & Medicine Courses,Collaboration and Communication in Healthcare: Interprofessional Practice,1,https://www.classcentral.com/course/interprofessional-2289
Health & Medicine Courses,Disaster Preparedness for the Health Care Professional,1,https://www.classcentral.com/course/disasterpreparedness-3376
Health & Medicine Courses,Myths and Realities of Personalised Medicine: The Genetic Revolution,1,https://www.classcentral.com/course/personalisedmed-2100
Health & Medicine Courses,Understanding and Improving the US Healthcare System,1,https://www.classcentral.com/course/ushealthcare-1138
Health & Medicine Courses,"Ebola: Symptoms, History and Origins",1,https://www.classcentral.com/course/futurelearn-ebola-symptoms-history-and-origins-3002
Social Sciences Courses,จิตวิทยากับชีวิตประจำวัน (Psychology and Daily Life),1,https://www.classcentral.com/course/thaimooc--------psychology-and-daily-life-15084
Social Sciences Courses,Intro to Traffic Flow Modeling and Intelligent Transport Systems,1,https://www.classcentral.com/course/edx-intro-to-traffic-flow-modeling-and-intelligent-transport-systems-12728
Social Sciences Courses,Principles of Economics with Calculus,1,https://www.classcentral.com/course/edx-principles-of-economics-with-calculus-1483
Social Sciences Courses,Social Media: How Media Got Social,1,https://www.classcentral.com/course/edx-social-media-how-media-got-social-9709
Business Courses,Правовые формы ведения бизнеса в России,1,https://www.classcentral.com/course/pravovyye-formy-vedeniya-biznesa-rossii-8552
Business Courses,Marketing estratégico: claves para competir con éxito,1,https://www.classcentral.com/course/marketing-estrategico-competir-con-exito-8576
Business Courses,Cybersecurity Policy for Aviation and Internet Infrastructures,1,https://www.classcentral.com/course/cybersecurity-policy-aviation-internet-8819
Humanities Courses,"Literati China: Examinations, Neo-Confucianism, and Later Imperial China",1,https://www.classcentral.com/course/edx-literati-china-examinations-neo-confucianism-and-later-imperial-china-1845
Humanities Courses,Global China: From the Mongols to the Ming,1,https://www.classcentral.com/course/edx-global-china-from-the-mongols-to-the-ming-1988
Humanities Courses,Islam Through Its Scriptures,1,https://www.classcentral.com/course/edx-islam-through-its-scriptures-5818
Humanities Courses,Introduction to Animal Ethics,1,https://www.classcentral.com/course/edx-introduction-to-animal-ethics-9787
Science Courses,Evolution Today ,1,https://www.classcentral.com/course/evolution-today-6975
Science Courses,Lactation Biology,1,https://www.classcentral.com/course/lactation-biology-8602
Science Courses,Exploring Our Ocean,1,https://www.classcentral.com/course/exploring-our-ocean-1445
Science Courses,Mind of the Universe: Science in Progress,1,https://www.classcentral.com/course/mind-of-the-universe-science-in-progress-10719
Computer Science Courses,离散优化建模高阶篇 Advanced Modeling for Discrete Optimization,1,https://www.classcentral.com/course/lisan-youhua-jianmo-gaojiepian-7775
Computer Science Courses,Advanced Modeling for Discrete Optimization,1,https://www.classcentral.com/course/advancedmodeling-7757
Computer Science Courses,Basic Modeling for Discrete Optimization,1,https://www.classcentral.com/course/basic-modeling-7759
Computer Science Courses,Arduino y algunas aplicaciones,1,https://www.classcentral.com/course/arduino-aplicaciones-7108
Health & Medicine Courses,"Ebola in Context: Understanding Transmission, Response and Control",1,https://www.classcentral.com/course/futurelearn-ebola-in-context-understanding-transmission-response-and-control-3003
Health & Medicine Courses,Curanderismo Part 2: Traditional Healing of the Spirit/Energy,1,https://www.classcentral.com/course/tradhealingspirit-3704
Health & Medicine Courses,Nudge-it: Understanding obesity,1,https://www.classcentral.com/course/nudgeit-3470
Social Sciences Courses,Theory of Change for Development,1,https://www.classcentral.com/course/edx-theory-of-change-for-development-9449
Social Sciences Courses,"Disability and Digital Media: Accessibility, Representation and Inclusion",1,https://www.classcentral.com/course/edx-disability-and-digital-media-accessibility-representation-and-inclusion-12665
Social Sciences Courses,Critical Development Perspectives,1,https://www.classcentral.com/course/edx-critical-development-perspectives-7261
Humanities Courses,Judaism Through Its Scriptures,1,https://www.classcentral.com/course/edx-judaism-through-its-scriptures-5820
Humanities Courses,Indian & Tibetan River of Buddhism,1,https://www.classcentral.com/course/edx-indian-tibetan-river-of-buddhism-13686
Humanities Courses,རིག་གནས་བསྡུ་འཇུག་དང་ཉར་ཚགས་བྱེད་པའི་ཐབས་ལམ་མདོར་བསྡུས། | Methods and Techniques for Documenting and Preserving Tibetan Culture,1,https://www.classcentral.com/course/edx-------------------methods-and-techniques-for-documenting-and-preserving-tibetan-culture-13485
Humanities Courses,Modern China’s Foundations: The Manchus and the Qing,1,https://www.classcentral.com/course/edx-modern-china-s-foundations-the-manchus-and-the-qing-1986
Science Courses,Subject - Geology; Paper - Metamorphic Petrology & Thermodynamics,1,https://www.classcentral.com/course/swayam-subject-geology-paper-metamorphic-petrology-thermodynamics-17821
Science Courses,Principles of BioTechnology,1,https://www.classcentral.com/course/swayam-principles-of-biotechnology-17738
Science Courses,Sericulture Technology,1,https://www.classcentral.com/course/swayam-sericulture-technology-17784
Science Courses,Физика как глобальный проект,1,https://www.classcentral.com/course/physics-global-project-4414
Computer Science Courses,Animation and CGI Motion,1,https://www.classcentral.com/course/edx-animation-and-cgi-motion-7242
Computer Science Courses,Build a Modern Computer from First Principles: Nand to Tetris Part II (project-centered course),1,https://www.classcentral.com/course/nand2tetris2-8025
Computer Science Courses,Applied Text Mining in Python,1,https://www.classcentral.com/course/python-text-mining-6672
Health & Medicine Courses,Mental Health: A Global Priority,1,https://www.classcentral.com/course/mhglobal-3324
Health & Medicine Courses,Curanderismo Part 3: Traditional Healing with Cultural Traditions,1,https://www.classcentral.com/course/tradhealingculture-4110
Social Sciences Courses,Creating an Effective Child Welfare System,1,https://www.classcentral.com/course/edx-creating-an-effective-child-welfare-system-11665
Social Sciences Courses,Biobased Building ,1,https://www.classcentral.com/course/canvas-network-biobased-building-13244
Social Sciences Courses,การเป็นพลเมือง (CITIZENSHIP),1,https://www.classcentral.com/course/thaimooc----citizenship-15041
Social Sciences Courses,การต่อต้านการทุจริตในประเทศไทย (ANTI CORRUPTION IN THAILAND),1,https://www.classcentral.com/course/thaimooc------anti-corruption-in-thailand-15042
Humanities Courses,"Invasions, Rebellions, and the Fall of Imperial China",1,https://www.classcentral.com/course/edx-invasions-rebellions-and-the-fall-of-imperial-china-2467
Humanities Courses,Creating Modern China: The Republican Period to the Present,1,https://www.classcentral.com/course/edx-creating-modern-china-the-republican-period-to-the-present-2468
Humanities Courses,Hinduism Through Its Scriptures,1,https://www.classcentral.com/course/edx-hinduism-through-its-scriptures-5819
Humanities Courses,Oriental Beliefs: Between Reason and Traditions,1,https://www.classcentral.com/course/edx-oriental-beliefs-between-reason-and-traditions-6540
Science Courses,Principles of Seed Technology,1,https://www.classcentral.com/course/swayam-principles-of-seed-technology-17741
Science Courses,Bioinformatique : algorithmes et génomes,1,https://www.classcentral.com/course/france-universite-numerique-bioinformatique-algorithmes-et-genomes-5826
Science Courses,De l'atome à l'humain : à la racine des mots scientifiques,1,https://www.classcentral.com/course/france-universite-numerique-de-l-atome-a-l-humain-a-la-racine-des-mots-scientifiques-4983
Computer Science Courses,Applied Machine Learning in Python,1,https://www.classcentral.com/course/python-machine-learning-6673
Computer Science Courses,Алгоритмизация вычислений (Algorithmic computation),1,https://www.classcentral.com/course/algoritmizacija-vychislenij-6558
Computer Science Courses,程序开发项目实践,1,https://www.classcentral.com/course/biancheng-suanfa-biye-xiangmu-6384
Computer Science Courses,操作系统原理（Operating Systems）,1,https://www.classcentral.com/course/os-3229
Social Sciences Courses,Patentrecht: So schützen Sie Ihre Innovation,1,https://www.classcentral.com/course/openhpi-patentrecht-so-schutzen-sie-ihre-innovation-12781
Social Sciences Courses,Sustainable Agri-food Marketing,1,https://www.classcentral.com/course/edx-sustainable-agri-food-marketing-13422
Social Sciences Courses,Tools for Academic Engagement in Public Policy,1,https://www.classcentral.com/course/edx-tools-for-academic-engagement-in-public-policy-13431
Humanities Courses,Biblical Archaeology: The archaeology of ancient Israel and Judah,1,https://www.classcentral.com/course/edx-biblical-archaeology-the-archaeology-of-ancient-israel-and-judah-12494
Humanities Courses,ชุมชนเทคโนโลยี (Technology for Community),1,https://www.classcentral.com/course/thaimooc---technology-for-community-14998
Humanities Courses,Christianity Through Its Scriptures,1,https://www.classcentral.com/course/edx-christianity-through-its-scriptures-5858
Humanities Courses,Idealismo filosófico y cosmovisiones: cómo hacer mundos con ideas,1,https://www.classcentral.com/course/edx-idealismo-filosofico-y-cosmovisiones-como-hacer-mundos-con-ideas-3897
Science Courses,Chimie : ouvrez les portes de l’enseignement supérieur !,1,https://www.classcentral.com/course/france-universite-numerique-chimie-ouvrez-les-portes-de-l-enseignement-superieur-12159
Computer Science Courses,算法设计与分析   Design and Analysis of Algorithms,1,https://www.classcentral.com/course/algorithms-3230
Computer Science Courses,Internet of Things: Multimedia Technologies,1,https://www.classcentral.com/course/internet-of-things-multimedia-4237
Computer Science Courses,Introduction to TCP/IP,1,https://www.classcentral.com/course/tcpip-9143
Computer Science Courses,Practical Machine Learning on H2O,1,https://www.classcentral.com/course/machine-learning-h2o-10790
Social Sciences Courses,Basic Concepts of International Nuclear Law,1,https://www.classcentral.com/course/edx-basic-concepts-of-international-nuclear-law-13316
Social Sciences Courses,Boosting Bioeconomy Knowledge in Schools,1,https://www.classcentral.com/course/independent-boosting-bioeconomy-knowledge-in-schools-13548
Social Sciences Courses,Conscious Capitalism,1,https://www.classcentral.com/course/edx-conscious-capitalism-12496
Social Sciences Courses,Financial Market Analysis,1,https://www.classcentral.com/course/edx-financial-market-analysis-7374
Humanities Courses,"Bioethics: The Law, Medicine, and Ethics of Reproductive Technologies and Genetics",1,https://www.classcentral.com/course/edx-bioethics-the-law-medicine-and-ethics-of-reproductive-technologies-and-genetics-6649
Humanities Courses,The Spain of Don Quixote,1,https://www.classcentral.com/course/edx-the-spain-of-don-quixote-8842
Computer Science Courses,DDoS Attacks and Defenses,1,https://www.classcentral.com/course/ddos-attacks-and-defense-12153
Computer Science Courses,Customer-Centric IT Strategy,1,https://www.classcentral.com/course/uva-darden-customer-centric-it-strategy-10429
Computer Science Courses,Сетевое администрирование: от теории к практике,1,https://www.classcentral.com/course/network-administration-10183
Computer Science Courses,Fundamentals of Machine Learning in Finance,1,https://www.classcentral.com/course/fundamentals-machine-learning-in-finance-11226
Social Sciences Courses,"Programación y políticas financieras, Parte 1: Cuentas macroeconómicas y análisis",1,https://www.classcentral.com/course/edx-programacion-y-politicas-financieras-parte-1-cuentas-macroeconomicas-y-analisis-7880
Social Sciences Courses,"Финансовое программирование и политика, часть 1: макроэкономические счета и анализ",1,https://www.classcentral.com/course/edx------1-----7847
Social Sciences Courses,"Programmation et Politiques Financières, Première Partie: Analyse des Comptes Macroéconomiques",1,https://www.classcentral.com/course/edx-programmation-et-politiques-financieres-premiere-partie-analyse-des-comptes-macroeconomiques-3484
Social Sciences Courses,"Financial Programming and Policies, Part 1: Macroeconomic Accounts & Analysis",1,https://www.classcentral.com/course/edx-financial-programming-and-policies-part-1-macroeconomic-accounts-analysis-1980
Humanities Courses,La España del Quijote,1,https://www.classcentral.com/course/edx-la-espana-del-quijote-2686
Computer Science Courses,Guided Tour of Machine Learning in Finance,1,https://www.classcentral.com/course/guided-tour-machine-learning-finance-11231
Computer Science Courses,Reinforcement Learning in Finance,1,https://www.classcentral.com/course/reinforcement-learning-in-finance-11239
Computer Science Courses,Спортивное программирование,1,https://www.classcentral.com/course/sportivnoe-programmirovanie-12796
Computer Science Courses,Blockchain Platforms,1,https://www.classcentral.com/course/blockchain-platforms-11313
Computer Science Courses,Blockchain Basics,1,https://www.classcentral.com/course/blockchain-basics-11314
Social Sciences Courses,Macroeconomic Management in Resource-Rich Countries,1,https://www.classcentral.com/course/edx-macroeconomic-management-in-resource-rich-countries-11922
Social Sciences Courses,Diversity and Social Justice in Social Work,1,https://www.classcentral.com/course/edx-diversity-and-social-justice-in-social-work-7305
Social Sciences Courses,Análisis e interpretación de información económica y financiera,1,https://www.classcentral.com/course/edx-analisis-e-interpretacion-de-informacion-economica-y-financiera-13335
